Advertiser,Campaign,Site (CM360),Placement,Ad,Creative,Date,Impressions,Clicks,Click Rate
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Awareness_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Video_PB~AOD (AE)_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25CTVP5-CE-HV-DE-Grn-16x9-30s_AU~None,CH~Video_PB~AOD (AE)_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25CTVP5-CE-HV-DE-Grn-16x9-30s_AU~None,Awareness-Video-Summer25-CE-HV-DE-Grm-16x9-30s,7/23/25,258,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Awareness_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Video_PB~AOD (AE)_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25CTVP5-CE-HV-DE-Grn-16x9-30s_AU~None,CH~Video_PB~AOD (AE)_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25CTVP5-CE-HV-DE-Grn-16x9-30s_AU~None,Awareness-Video-Summer25-CE-HV-DE-Grm-16x9-30s,7/24/25,234,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Awareness_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Video_PB~AOD (AE)_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25CTVP5-CE-HV-DE-Grn-16x9-30s_AU~None,CH~Video_PB~AOD (AE)_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25CTVP5-CE-HV-DE-Grn-16x9-30s_AU~None,Awareness-Video-Summer25-CE-HV-DE-Grm-16x9-30s,7/25/25,225,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Awareness_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Video_PB~AOD (AE)_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25CTVP5-CE-HV-DE-Grn-16x9-30s_AU~None,CH~Video_PB~AOD (AE)_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25CTVP5-CE-HV-DE-Grn-16x9-30s_AU~None,Awareness-Video-Summer25-CE-HV-DE-Grm-16x9-30s,7/26/25,256,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Awareness_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Video_PB~AOD (AE)_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25CTVP5-CE-HV-DE-Grn-16x9-30s_AU~None,CH~Video_PB~AOD (AE)_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25CTVP5-CE-HV-DE-Grn-16x9-30s_AU~None,Awareness-Video-Summer25-CE-HV-DE-Grm-16x9-30s,7/27/25,217,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Awareness_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Video_PB~AOD (AE)_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25CTVP5-FF-WBW-DE-Grn-16x9-30s_AU~None,CH~Video_PB~AOD (AE)_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25CTVP5-FF-WBW-DE-Grn-16x9-30s_AU~None,Awareness-Video-Summer25-FF-WBW-DE-Grm-16x9-30s,7/21/25,233,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Awareness_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Video_PB~AOD (AE)_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25CTVP5-FF-WBW-DE-Grn-16x9-30s_AU~None,CH~Video_PB~AOD (AE)_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25CTVP5-FF-WBW-DE-Grn-16x9-30s_AU~None,Awareness-Video-Summer25-FF-WBW-DE-Grm-16x9-30s,7/22/25,251,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Awareness_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Video_PB~AOD (AE)_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25CTVP5-FF-WBW-DE-Grn-16x9-30s_AU~None,CH~Video_PB~AOD (AE)_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25CTVP5-FF-WBW-DE-Grn-16x9-30s_AU~None,Awareness-Video-Summer25-FF-WBW-DE-Grm-16x9-30s,7/23/25,252,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Awareness_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Video_PB~AOD (AE)_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25CTVP5-FF-WBW-DE-Grn-16x9-30s_AU~None,CH~Video_PB~AOD (AE)_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25CTVP5-FF-WBW-DE-Grn-16x9-30s_AU~None,Awareness-Video-Summer25-FF-WBW-DE-Grm-16x9-30s,7/24/25,219,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Awareness_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Video_PB~AOD (AE)_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25CTVP5-FF-WBW-DE-Grn-16x9-30s_AU~None,CH~Video_PB~AOD (AE)_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25CTVP5-FF-WBW-DE-Grn-16x9-30s_AU~None,Awareness-Video-Summer25-FF-WBW-DE-Grm-16x9-30s,7/25/25,253,1,0.4
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Awareness_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Video_PB~AOD (AE)_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25CTVP5-FF-WBW-DE-Grn-16x9-30s_AU~None,CH~Video_PB~AOD (AE)_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25CTVP5-FF-WBW-DE-Grn-16x9-30s_AU~None,Awareness-Video-Summer25-FF-WBW-DE-Grm-16x9-30s,7/26/25,243,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Awareness_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Video_PB~AOD (AE)_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25CTVP5-FF-WBW-DE-Grn-16x9-30s_AU~None,CH~Video_PB~AOD (AE)_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25CTVP5-FF-WBW-DE-Grn-16x9-30s_AU~None,Awareness-Video-Summer25-FF-WBW-DE-Grm-16x9-30s,7/27/25,222,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Awareness_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Video_PB~AOD (AE)_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25CTVP5-MG-HV-DE-Grn-16x9-30s_AU~None,CH~Video_PB~AOD (AE)_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25CTVP5-MG-HV-DE-Grn-16x9-30s_AU~None,Awareness-Video-Summer25-MG-HV-DE-Grm-16x9-30s,7/21/25,236,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Awareness_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Video_PB~AOD (AE)_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25CTVP5-MG-HV-DE-Grn-16x9-30s_AU~None,CH~Video_PB~AOD (AE)_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25CTVP5-MG-HV-DE-Grn-16x9-30s_AU~None,Awareness-Video-Summer25-MG-HV-DE-Grm-16x9-30s,7/22/25,234,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Awareness_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Video_PB~AOD (AE)_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25CTVP5-MG-HV-DE-Grn-16x9-30s_AU~None,CH~Video_PB~AOD (AE)_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25CTVP5-MG-HV-DE-Grn-16x9-30s_AU~None,Awareness-Video-Summer25-MG-HV-DE-Grm-16x9-30s,7/23/25,228,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Awareness_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Video_PB~AOD (AE)_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25CTVP5-MG-HV-DE-Grn-16x9-30s_AU~None,CH~Video_PB~AOD (AE)_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25CTVP5-MG-HV-DE-Grn-16x9-30s_AU~None,Awareness-Video-Summer25-MG-HV-DE-Grm-16x9-30s,7/24/25,253,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Awareness_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Video_PB~AOD (AE)_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25CTVP5-MG-HV-DE-Grn-16x9-30s_AU~None,CH~Video_PB~AOD (AE)_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25CTVP5-MG-HV-DE-Grn-16x9-30s_AU~None,Awareness-Video-Summer25-MG-HV-DE-Grm-16x9-30s,7/25/25,232,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Awareness_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Video_PB~AOD (AE)_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25CTVP5-MG-HV-DE-Grn-16x9-30s_AU~None,CH~Video_PB~AOD (AE)_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25CTVP5-MG-HV-DE-Grn-16x9-30s_AU~None,Awareness-Video-Summer25-MG-HV-DE-Grm-16x9-30s,7/26/25,222,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Awareness_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Video_PB~AOD (AE)_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25CTVP5-MG-HV-DE-Grn-16x9-30s_AU~None,CH~Video_PB~AOD (AE)_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25CTVP5-MG-HV-DE-Grn-16x9-30s_AU~None,Awareness-Video-Summer25-MG-HV-DE-Grm-16x9-30s,7/27/25,241,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Awareness_QU~Q2Q3_YR~2025_MB~Brand Awareness,Amazon (AE),CH~Video_PB~Amazon (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25Prime-CE-HV-DE-Grn-16x9-30s_AU~None,CH~Video_PB~Amazon (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25Prime-CE-HV-DE-Grn-16x9-30s_AU~None,Tracking,7/21/25,6015,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Awareness_QU~Q2Q3_YR~2025_MB~Brand Awareness,Amazon (AE),CH~Video_PB~Amazon (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25Prime-CE-HV-DE-Grn-16x9-30s_AU~None,CH~Video_PB~Amazon (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25Prime-CE-HV-DE-Grn-16x9-30s_AU~None,Tracking,7/22/25,2796,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Awareness_QU~Q2Q3_YR~2025_MB~Brand Awareness,Amazon (AE),CH~Video_PB~Amazon (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25Prime-CE-HV-DE-Grn-16x9-30s_AU~None,CH~Video_PB~Amazon (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25Prime-CE-HV-DE-Grn-16x9-30s_AU~None,Tracking,7/23/25,4506,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Awareness_QU~Q2Q3_YR~2025_MB~Brand Awareness,Amazon (AE),CH~Video_PB~Amazon (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25Prime-CE-HV-DE-Grn-16x9-30s_AU~None,CH~Video_PB~Amazon (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25Prime-CE-HV-DE-Grn-16x9-30s_AU~None,Tracking,7/24/25,4328,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Awareness_QU~Q2Q3_YR~2025_MB~Brand Awareness,Amazon (AE),CH~Video_PB~Amazon (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25Prime-CE-HV-DE-Grn-16x9-30s_AU~None,CH~Video_PB~Amazon (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25Prime-CE-HV-DE-Grn-16x9-30s_AU~None,Tracking,7/25/25,4505,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Awareness_QU~Q2Q3_YR~2025_MB~Brand Awareness,Amazon (AE),CH~Video_PB~Amazon (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25Prime-CE-HV-DE-Grn-16x9-30s_AU~None,CH~Video_PB~Amazon (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25Prime-CE-HV-DE-Grn-16x9-30s_AU~None,Tracking,7/26/25,4299,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Awareness_QU~Q2Q3_YR~2025_MB~Brand Awareness,Amazon (AE),CH~Video_PB~Amazon (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25Prime-CE-HV-DE-Grn-16x9-30s_AU~None,CH~Video_PB~Amazon (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25Prime-CE-HV-DE-Grn-16x9-30s_AU~None,Tracking,7/27/25,3697,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Awareness_QU~Q2Q3_YR~2025_MB~Brand Awareness,Amazon (AE),CH~Video_PB~Amazon (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25Prime-FF-WBW-DE-Grn-16x9-30s_AU~None,CH~Video_PB~Amazon (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25Prime-FF-WBW-DE-Grn-16x9-30s_AU~None,Tracking,7/21/25,6025,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Awareness_QU~Q2Q3_YR~2025_MB~Brand Awareness,Amazon (AE),CH~Video_PB~Amazon (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25Prime-FF-WBW-DE-Grn-16x9-30s_AU~None,CH~Video_PB~Amazon (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25Prime-FF-WBW-DE-Grn-16x9-30s_AU~None,Tracking,7/22/25,2738,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Awareness_QU~Q2Q3_YR~2025_MB~Brand Awareness,Amazon (AE),CH~Video_PB~Amazon (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25Prime-FF-WBW-DE-Grn-16x9-30s_AU~None,CH~Video_PB~Amazon (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25Prime-FF-WBW-DE-Grn-16x9-30s_AU~None,Tracking,7/23/25,4628,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Awareness_QU~Q2Q3_YR~2025_MB~Brand Awareness,Amazon (AE),CH~Video_PB~Amazon (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25Prime-FF-WBW-DE-Grn-16x9-30s_AU~None,CH~Video_PB~Amazon (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25Prime-FF-WBW-DE-Grn-16x9-30s_AU~None,Tracking,7/24/25,4464,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Awareness_QU~Q2Q3_YR~2025_MB~Brand Awareness,Amazon (AE),CH~Video_PB~Amazon (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25Prime-FF-WBW-DE-Grn-16x9-30s_AU~None,CH~Video_PB~Amazon (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25Prime-FF-WBW-DE-Grn-16x9-30s_AU~None,Tracking,7/25/25,4480,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Awareness_QU~Q2Q3_YR~2025_MB~Brand Awareness,Amazon (AE),CH~Video_PB~Amazon (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25Prime-FF-WBW-DE-Grn-16x9-30s_AU~None,CH~Video_PB~Amazon (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25Prime-FF-WBW-DE-Grn-16x9-30s_AU~None,Tracking,7/26/25,4227,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Awareness_QU~Q2Q3_YR~2025_MB~Brand Awareness,Amazon (AE),CH~Video_PB~Amazon (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25Prime-FF-WBW-DE-Grn-16x9-30s_AU~None,CH~Video_PB~Amazon (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25Prime-FF-WBW-DE-Grn-16x9-30s_AU~None,Tracking,7/27/25,3831,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Awareness_QU~Q2Q3_YR~2025_MB~Brand Awareness,Amazon (AE),CH~Video_PB~Amazon (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25Prime-MG-HV-DE-Grn-16x9-30s_AU~None,CH~Video_PB~Amazon (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25Prime-MG-HV-DE-Grn-16x9-30s_AU~None,Tracking,7/21/25,5893,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Awareness_QU~Q2Q3_YR~2025_MB~Brand Awareness,Amazon (AE),CH~Video_PB~Amazon (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25Prime-MG-HV-DE-Grn-16x9-30s_AU~None,CH~Video_PB~Amazon (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25Prime-MG-HV-DE-Grn-16x9-30s_AU~None,Tracking,7/22/25,2783,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Awareness_QU~Q2Q3_YR~2025_MB~Brand Awareness,Amazon (AE),CH~Video_PB~Amazon (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25Prime-MG-HV-DE-Grn-16x9-30s_AU~None,CH~Video_PB~Amazon (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25Prime-MG-HV-DE-Grn-16x9-30s_AU~None,Tracking,7/23/25,4495,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Awareness_QU~Q2Q3_YR~2025_MB~Brand Awareness,Amazon (AE),CH~Video_PB~Amazon (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25Prime-MG-HV-DE-Grn-16x9-30s_AU~None,CH~Video_PB~Amazon (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25Prime-MG-HV-DE-Grn-16x9-30s_AU~None,Tracking,7/24/25,4523,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Awareness_QU~Q2Q3_YR~2025_MB~Brand Awareness,Amazon (AE),CH~Video_PB~Amazon (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25Prime-MG-HV-DE-Grn-16x9-30s_AU~None,CH~Video_PB~Amazon (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25Prime-MG-HV-DE-Grn-16x9-30s_AU~None,Tracking,7/25/25,4483,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Awareness_QU~Q2Q3_YR~2025_MB~Brand Awareness,Amazon (AE),CH~Video_PB~Amazon (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25Prime-MG-HV-DE-Grn-16x9-30s_AU~None,CH~Video_PB~Amazon (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25Prime-MG-HV-DE-Grn-16x9-30s_AU~None,Tracking,7/26/25,4292,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Awareness_QU~Q2Q3_YR~2025_MB~Brand Awareness,Amazon (AE),CH~Video_PB~Amazon (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25Prime-MG-HV-DE-Grn-16x9-30s_AU~None,CH~Video_PB~Amazon (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25Prime-MG-HV-DE-Grn-16x9-30s_AU~None,Tracking,7/27/25,3781,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Awareness_QU~Q2Q3_YR~2025_MB~Brand Awareness,Epsilon,CH~Video_PB~Epsilon_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25-FF-WBW-DE-Grn-16x9-30s_AU~None,CH~Video_PB~Epsilon_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25-FF-WBW-DE-Grn-16x9-30s_AU~None,Awareness-Video-Summer25-FF-WBW-DE-Grm-16x9-30s,7/21/25,4366,3,0.07
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Awareness_QU~Q2Q3_YR~2025_MB~Brand Awareness,Epsilon,CH~Video_PB~Epsilon_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25-FF-WBW-DE-Grn-16x9-30s_AU~None,CH~Video_PB~Epsilon_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25-FF-WBW-DE-Grn-16x9-30s_AU~None,Awareness-Video-Summer25-FF-WBW-DE-Grm-16x9-30s,7/22/25,3701,3,0.08
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Awareness_QU~Q2Q3_YR~2025_MB~Brand Awareness,Epsilon,CH~Video_PB~Epsilon_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25-FF-WBW-DE-Grn-16x9-30s_AU~None,CH~Video_PB~Epsilon_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25-FF-WBW-DE-Grn-16x9-30s_AU~None,Awareness-Video-Summer25-FF-WBW-DE-Grm-16x9-30s,7/23/25,4376,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Awareness_QU~Q2Q3_YR~2025_MB~Brand Awareness,Epsilon,CH~Video_PB~Epsilon_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25-FF-WBW-DE-Grn-16x9-30s_AU~None,CH~Video_PB~Epsilon_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25-FF-WBW-DE-Grn-16x9-30s_AU~None,Awareness-Video-Summer25-FF-WBW-DE-Grm-16x9-30s,7/24/25,2108,3,0.14
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Awareness_QU~Q2Q3_YR~2025_MB~Brand Awareness,Epsilon,CH~Video_PB~Epsilon_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25-FF-WBW-DE-Grn-16x9-30s_AU~None,CH~Video_PB~Epsilon_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25-FF-WBW-DE-Grn-16x9-30s_AU~None,Awareness-Video-Summer25-FF-WBW-DE-Grm-16x9-30s,7/25/25,2945,4,0.14
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Awareness_QU~Q2Q3_YR~2025_MB~Brand Awareness,Epsilon,CH~Video_PB~Epsilon_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25-FF-WBW-DE-Grn-16x9-30s_AU~None,CH~Video_PB~Epsilon_SZ~0x0_DT~None_LG~Grn_MK~DE_PD~Awareness-Video-Summer25-FF-WBW-DE-Grn-16x9-30s_AU~None,Awareness-Video-Summer25-FF-WBW-DE-Grm-16x9-30s,7/26/25,5819,3,0.05
